n,m,time(s),sat,median_time(s)
5,3,0.000030121,True,0.000029163
5,3,0.000026959,True,0.000025260
5,3,0.000024204,True,0.000022516
5,3,0.000028686,True,0.000026771
5,3,0.000026574,True,0.000025299
5,3,0.000024941,True,0.000023125
5,3,0.000026047,True,0.000023634
5,3,0.000027657,True,0.000025843
5,3,0.000026866,True,0.000025629
5,3,0.000033050,True,0.000029068
5,3,0.000025389,True,0.000023550
5,3,0.000029371,True,0.000027274
5,3,0.000027190,True,0.000025427
5,3,0.000030146,True,0.000027416
5,3,0.000024835,True,0.000023054
5,3,0.000026969,True,0.000024378
5,3,0.000032230,True,0.000028613
5,3,0.000024385,True,0.000022763
5,3,0.000031664,True,0.000027719
5,3,0.000025780,True,0.000023213
5,3,0.000029869,True,0.000030420
5,3,0.000029401,True,0.000027491
5,3,0.000027668,True,0.000025726
5,3,0.000026576,True,0.000025006
5,3,0.000026134,True,0.000024633
5,3,0.000027188,True,0.000025614
5,3,0.000034708,True,0.000026818
5,3,0.000025445,True,0.000024154
5,3,0.000026611,True,0.000025039
5,3,0.000025165,True,0.000023457
5,3,0.000036696,True,0.000028214
5,3,0.000025345,True,0.000023630
5,3,0.000026207,True,0.000024577
5,3,0.000033238,True,0.000027209
5,3,0.000028025,True,0.000025563
5,3,0.000025255,True,0.000023489
5,3,0.000029533,True,0.000026913
5,3,0.000025236,True,0.000023655
5,3,0.000027748,True,0.000024930
5,3,0.000028297,True,0.000026202
5,3,0.000027864,True,0.000024662
5,3,0.000025557,True,0.000024066
5,3,0.000025915,True,0.000024200
5,3,0.000032675,True,0.000027187
5,3,0.000027046,True,0.000025281
5,3,0.000026839,True,0.000024926
5,3,0.000027931,True,0.000024195
5,3,0.000026326,True,0.000024846
5,3,0.000031731,True,0.000030620
5,3,0.000024839,True,0.000023194
5,3,0.000029371,True,0.000031343
5,3,0.000026029,True,0.000024253
5,3,0.000026498,True,0.000024967
5,3,0.000026433,True,0.000023863
5,3,0.000028285,True,0.000027302
5,3,0.000027757,True,0.000024936
5,3,0.000026135,True,0.000023962
5,3,0.000024805,True,0.000022906
5,3,0.000026334,True,0.000025037
5,3,0.000029208,True,0.000026956
5,3,0.000026164,True,0.000024492
5,3,0.000029614,True,0.000025402
5,3,0.000027583,True,0.000025020
5,3,0.000027504,True,0.000026800
5,3,0.000028529,True,0.000025358
5,3,0.000027474,True,0.000025790
5,3,0.000026858,True,0.000024094
5,3,0.000026146,True,0.000024423
5,3,0.000030558,True,0.000028231
5,3,0.000027150,True,0.000025171
5,3,0.000028924,True,0.000024575
5,3,0.000027152,True,0.000025945
5,3,0.000026761,True,0.000025149
5,3,0.000026163,True,0.000024331
5,3,0.000027185,True,0.000024734
5,3,0.000025784,True,0.000024150
5,3,0.000028307,True,0.000026627
5,3,0.000025935,True,0.000024054
5,3,0.000027335,True,0.000025526
5,3,0.000030796,True,0.000025435
5,3,0.000028196,True,0.000026522
5,3,0.000027840,True,0.000026154
5,3,0.000025251,True,0.000023804
5,3,0.000026210,True,0.000024515
5,3,0.000024268,True,0.000022854
5,3,0.000031814,True,0.000026485
5,3,0.000025112,True,0.000023446
5,3,0.000027523,True,0.000024362
5,3,0.000029399,True,0.000028146
5,3,0.000032394,True,0.000028997
5,3,0.000026635,True,0.000024945
5,3,0.000027888,True,0.000025419
5,3,0.000028330,True,0.000024161
5,3,0.000028108,True,0.000027536
5,3,0.000026571,True,0.000024659
5,3,0.000029207,True,0.000025785
5,3,0.000026868,True,0.000025131
5,3,0.000033681,True,0.000026896
5,3,0.000035220,True,0.000026919
5,3,0.000027220,True,0.000024859
5,3,0.000026290,True,0.000024916
5,3,0.000028001,True,0.000026057
5,3,0.000031055,True,0.000027653
5,3,0.000027187,True,0.000025383
5,3,0.000029056,True,0.000027142
5,3,0.000026455,True,0.000025079
5,3,0.000029113,True,0.000027680
5,3,0.000025439,True,0.000023782
5,3,0.000030101,True,0.000028796
5,3,0.000026008,True,0.000024305
5,3,0.000037485,True,0.000025340
5,3,0.000027817,True,0.000026722
5,3,0.000025769,True,0.000024005
5,3,0.000031206,True,0.000027817
5,3,0.000025646,True,0.000024200
5,3,0.000033134,True,0.000026074
5,3,0.000026877,True,0.000024242
5,3,0.000028238,True,0.000025595
5,3,0.000028402,True,0.000026760
5,3,0.000025572,True,0.000023640
5,3,0.000026053,True,0.000024493
5,3,0.000026527,True,0.000024287
5,3,0.000025609,True,0.000023434
5,3,0.000025284,True,0.000023871
5,3,0.000026958,True,0.000025263
5,3,0.000025736,True,0.000024306
5,3,0.000029650,True,0.000026665
5,3,0.000027665,True,0.000024118
5,3,0.000027806,True,0.000022888
5,3,0.000025910,True,0.000023942
5,3,0.000029645,True,0.000026596
5,3,0.000028335,True,0.000027088
5,3,0.000025799,True,0.000024074
5,3,0.000029195,True,0.000026549
5,3,0.000025705,True,0.000024102
5,3,0.000035243,True,0.000032512
5,3,0.000026434,True,0.000024857
5,3,0.000028965,True,0.000026928
5,3,0.000030050,True,0.000028742
5,3,0.000027706,True,0.000026052
5,3,0.000027676,True,0.000025334
5,3,0.000025526,True,0.000024025
5,3,0.000026193,True,0.000024582
5,3,0.000027411,True,0.000026251
5,3,0.000027481,True,0.000026346
5,3,0.000027267,True,0.000024966
5,3,0.000024095,True,0.000022302
5,3,0.000026906,True,0.000024843
5,3,0.000025807,True,0.000024158
5,3,0.000034223,True,0.000027071
5,3,0.000027451,True,0.000025186
5,3,0.000027893,True,0.000025562
5,3,0.000025301,True,0.000023588
5,3,0.000026243,True,0.000024096
5,3,0.000028955,True,0.000026396
5,3,0.000029457,True,0.000028168
5,3,0.000027511,True,0.000024960
5,3,0.000026809,True,0.000025119
5,3,0.000028468,True,0.000026733
5,3,0.000028692,True,0.000026276
5,3,0.000025361,True,0.000023893
5,3,0.000025180,True,0.000023761
5,3,0.000028342,True,0.000027108
5,3,0.000030254,True,0.000027880
5,3,0.000027641,True,0.000026182
5,3,0.000026964,True,0.000024747
5,3,0.000029421,True,0.000027272
5,3,0.000028705,True,0.000026657
5,3,0.000025042,True,0.000023250
5,3,0.000028614,True,0.000025993
5,3,0.000031787,True,0.000027169
5,3,0.000027064,True,0.000025066
5,3,0.000031252,True,0.000028419
5,3,0.000025375,True,0.000023703
5,3,0.000028455,True,0.000026919
5,3,0.000027041,True,0.000025145
5,3,0.000032557,True,0.000026724
5,3,0.000024261,True,0.000022663
5,3,0.000028514,True,0.000027523
5,3,0.000033932,True,0.000032285
5,3,0.000025545,True,0.000023956
5,3,0.000028930,True,0.000026585
5,3,0.000029078,True,0.000027831
5,3,0.000028708,True,0.000025822
5,3,0.000024295,True,0.000022622
5,3,0.000030500,True,0.000027858
5,3,0.000025295,True,0.000023530
5,3,0.000028600,True,0.000026601
5,3,0.000035383,True,0.000025585
5,3,0.000029744,True,0.000027110
5,3,0.000027001,True,0.000025410
5,3,0.000024878,True,0.000023197
5,3,0.000029937,True,0.000031988
5,3,0.000026629,True,0.000024763
5,3,0.000027351,True,0.000025952
5,3,0.000026369,True,0.000024038
5,3,0.000028356,True,0.000026662
5,3,0.000027703,True,0.000026157
5,3,0.000025787,True,0.000024256
5,3,0.000026438,True,0.000024450
5,3,0.000030601,True,0.000026109
5,3,0.000032815,True,0.000027675
5,3,0.000025482,True,0.000023589
5,3,0.000032339,True,0.000027920
5,3,0.000026119,True,0.000024469
5,3,0.000037534,True,0.000027016
5,3,0.000027079,True,0.000025214
5,3,0.000031888,True,0.000025165
5,3,0.000027856,True,0.000025754
5,3,0.000027088,True,0.000024504
5,3,0.000033617,True,0.000027573
5,3,0.000028345,True,0.000026285
5,3,0.000027554,True,0.000024642
5,3,0.000026565,True,0.000024664
5,3,0.000036063,True,0.000028471
5,3,0.000029689,True,0.000027947
5,3,0.000026992,True,0.000025043
5,3,0.000029764,True,0.000024213
5,3,0.000046635,True,0.000039847
5,3,0.000026351,True,0.000024066
5,3,0.000025659,True,0.000023978
5,3,0.000024907,True,0.000023038
5,3,0.000026035,True,0.000024194
5,3,0.000053668,True,0.000033028
5,3,0.000031173,True,0.000028768
5,3,0.000026227,True,0.000024541
5,3,0.000031695,True,0.000032753
5,3,0.000028696,True,0.000027165
5,3,0.000028866,True,0.000027430
5,3,0.000027602,True,0.000025448
5,3,0.000026051,True,0.000024254
5,3,0.000033130,True,0.000029775
5,3,0.000026748,True,0.000025059
5,3,0.000025243,True,0.000023595
5,3,0.000026733,True,0.000025248
5,3,0.000029120,True,0.000026587
5,3,0.000026489,True,0.000024647
5,3,0.000028843,True,0.000027033
5,3,0.000025783,True,0.000024055
5,3,0.000024710,True,0.000022542
5,3,0.000029084,True,0.000026405
5,3,0.000025191,True,0.000023392
5,3,0.000026278,True,0.000024768
5,3,0.000027265,True,0.000024278
5,3,0.000026409,True,0.000025111
5,3,0.000037817,True,0.000028923
5,3,0.000027310,True,0.000025802
5,3,0.000029610,True,0.000027328
5,3,0.000030110,True,0.000027409
5,3,0.000030396,True,0.000026844
5,3,0.000025592,True,0.000023826
5,3,0.000028950,True,0.000027272
5,3,0.000027812,True,0.000025402
5,3,0.000029765,True,0.000027394
5,3,0.000027328,True,0.000025495
5,3,0.000028606,True,0.000026967
5,3,0.000026253,True,0.000024579
5,3,0.000026745,True,0.000024431
5,3,0.000031958,True,0.000027748
5,3,0.000030071,True,0.000027520
5,3,0.000026880,True,0.000025645
5,3,0.000032429,True,0.000027461
5,3,0.000027830,True,0.000026039
5,3,0.000037828,True,0.000033975
5,3,0.000027042,True,0.000025298
5,3,0.000029101,True,0.000027075
5,3,0.000027041,True,0.000025669
5,3,0.000029054,True,0.000025288
5,3,0.000025281,True,0.000023964
5,3,0.000029275,True,0.000027369
5,3,0.000025515,True,0.000023926
5,3,0.000027441,True,0.000024014
5,3,0.000029654,True,0.000026644
5,3,0.000025835,True,0.000024056
5,3,0.000029540,True,0.000027773
5,3,0.000023492,True,0.000021730
5,3,0.000029545,True,0.000026625
5,3,0.000026571,True,0.000024549
5,3,0.000029913,True,0.000027470
5,3,0.000025911,True,0.000024209
5,3,0.000026754,True,0.000023293
5,3,0.000028145,True,0.000025950
5,3,0.000027183,True,0.000025644
5,3,0.000025497,True,0.000023850
5,3,0.000030098,True,0.000028155
5,3,0.000025681,True,0.000023936
5,3,0.000028473,True,0.000026804
5,3,0.000025210,True,0.000023567
5,3,0.000024700,True,0.000023364
5,3,0.000038291,True,0.000028544
5,3,0.000026488,True,0.000024686
5,3,0.000025383,True,0.000023793
5,3,0.000027322,True,0.000025741
5,3,0.000025612,True,0.000023609
5,3,0.000029894,True,0.000027435
5,3,0.000026361,True,0.000024982
5,3,0.000029150,True,0.000026818
5,3,0.000025612,True,0.000024027
5,3,0.000027264,True,0.000025685
5,3,0.000030206,True,0.000028497
5,3,0.000027471,True,0.000025413
5,3,0.000030037,True,0.000028291
5,3,0.000027577,True,0.000025433
5,3,0.000026682,True,0.000025241
5,3,0.000026250,True,0.000024457
5,3,0.000025779,True,0.000023965
5,3,0.000033730,True,0.000025566
5,3,0.000029392,True,0.000026906
5,3,0.000029080,True,0.000027164
5,3,0.000026713,True,0.000024825
5,3,0.000024950,True,0.000023279
5,3,0.000027551,True,0.000025661
5,3,0.000028862,True,0.000026685
5,3,0.000024848,True,0.000023058
5,3,0.000033607,True,0.000033672
5,3,0.000027352,True,0.000025077
5,3,0.000027410,True,0.000025591
5,3,0.000028802,True,0.000024485
5,3,0.000026585,True,0.000024736
5,3,0.000028892,True,0.000027238
5,3,0.000029328,True,0.000025200
5,3,0.000027112,True,0.000025223
5,3,0.000024253,True,0.000022471
5,3,0.000023493,True,0.000021988
5,3,0.000028632,True,0.000026578
5,3,0.000026163,True,0.000024513
5,3,0.000029900,True,0.000025666
5,3,0.000025929,True,0.000024566
5,3,0.000024894,True,0.000023106
5,3,0.000024402,True,0.000022863
5,3,0.000024366,True,0.000022570
5,3,0.000026982,True,0.000025300
5,3,0.000024761,True,0.000023165
5,3,0.000025253,True,0.000023506
5,3,0.000026966,True,0.000025209
5,3,0.000024136,True,0.000023085
5,3,0.000033258,True,0.000030879
5,3,0.000024877,True,0.000023211
5,3,0.000026478,True,0.000025040
5,3,0.000024253,True,0.000022855
5,3,0.000023392,True,0.000022123
5,3,0.000035455,True,0.000027627
5,3,0.000026035,True,0.000024423
5,3,0.000025107,True,0.000023284
5,3,0.000026625,True,0.000025327
5,3,0.000026440,True,0.000024384
5,3,0.000029541,True,0.000026847
5,3,0.000030575,True,0.000028388
5,3,0.000025895,True,0.000024308
5,3,0.000029821,True,0.000027546
5,3,0.000029067,True,0.000024457
5,3,0.000026554,True,0.000024945
5,3,0.000026329,True,0.000024897
5,3,0.000024999,True,0.000023233
5,3,0.000031562,True,0.000030002
5,3,0.000029777,True,0.000026993
5,3,0.000027110,True,0.000025639
5,3,0.000026356,True,0.000024939
5,3,0.000026909,True,0.000025929
5,3,0.000030774,True,0.000025156
5,3,0.000026795,True,0.000024969
5,3,0.000026042,True,0.000024367
5,3,0.000026946,True,0.000025168
5,3,0.000026579,True,0.000024736
5,3,0.000026601,True,0.000025287
5,3,0.000026925,True,0.000025401
5,3,0.000026068,True,0.000024198
5,3,0.000025669,True,0.000024349
5,3,0.000028597,True,0.000025181
5,3,0.000025644,True,0.000024056
5,3,0.000028863,True,0.000026211
5,3,0.000025750,True,0.000023563
5,3,0.000026389,True,0.000025093
5,3,0.000069670,True,0.000027001
5,3,0.000026131,True,0.000024464
5,3,0.000026407,True,0.000024598
5,3,0.000025543,True,0.000024092
5,3,0.000026659,True,0.000025423
5,3,0.000026460,True,0.000024578
5,3,0.000024773,True,0.000023339
5,3,0.000024745,True,0.000022453
5,3,0.000029075,True,0.000025396
5,3,0.000026216,True,0.000024917
5,3,0.000028472,True,0.000026753
5,3,0.000024175,True,0.000022739
5,3,0.000025628,True,0.000023704
5,3,0.000026129,True,0.000024686
5,3,0.000024202,True,0.000022803
5,3,0.000030426,True,0.000029209
5,3,0.000025712,True,0.000024361
5,3,0.000027661,True,0.000026204
5,3,0.000025774,True,0.000024071
5,3,0.000027017,True,0.000024884
5,3,0.000028568,True,0.000025971
5,3,0.000028358,True,0.000024466
5,3,0.000027341,True,0.000025445
5,3,0.000029323,True,0.000027078
5,3,0.000027775,True,0.000025015
5,3,0.000025044,True,0.000023377
5,3,0.000026971,True,0.000025168
5,3,0.000026127,True,0.000024399
5,3,0.000027640,True,0.000026324
5,3,0.000027422,True,0.000024856
5,3,0.000027413,True,0.000025246
5,3,0.000026118,True,0.000024189
5,3,0.000026580,True,0.000024574
5,3,0.000031807,True,0.000027459
5,3,0.000026834,True,0.000025286
5,3,0.000028062,True,0.000025132
5,3,0.000026409,True,0.000024587
5,3,0.000023727,True,0.000022351
5,3,0.000041416,True,0.000031663
5,3,0.000024459,True,0.000022522
5,3,0.000025362,True,0.000023935
5,3,0.000025092,True,0.000023645
5,3,0.000028510,True,0.000024358
5,3,0.000026235,True,0.000024554
5,3,0.000031181,True,0.000027269
5,3,0.000026172,True,0.000025084
5,3,0.000028695,True,0.000024114
5,3,0.000027714,True,0.000024228
5,3,0.000026844,True,0.000025095
5,3,0.000029599,True,0.000025936
5,3,0.000026771,True,0.000024233
5,3,0.000026636,True,0.000024765
5,3,0.000034070,True,0.000033952
5,3,0.000025449,True,0.000023640
5,3,0.000025581,True,0.000023870
5,3,0.000024605,True,0.000022867
5,3,0.000025715,True,0.000024332
5,3,0.000028426,True,0.000024942
5,3,0.000026699,True,0.000025650
5,3,0.000024421,True,0.000022615
5,3,0.000026915,True,0.000024546
5,3,0.000031646,True,0.000025321
5,3,0.000025974,True,0.000024443
5,3,0.000027588,True,0.000025838
5,3,0.000026151,True,0.000024814
5,3,0.000026324,True,0.000025052
5,3,0.000032388,True,0.000027721
5,3,0.000027251,True,0.000025329
5,3,0.000027254,True,0.000024645
5,3,0.000024895,True,0.000023429
5,3,0.000025058,True,0.000023227
5,3,0.000033200,True,0.000028385
5,3,0.000024782,True,0.000023136
5,3,0.000029751,True,0.000027838
5,3,0.000025223,True,0.000023427
5,3,0.000028090,True,0.000026705
5,3,0.000026432,True,0.000024764
5,3,0.000027640,True,0.000025910
5,3,0.000025647,True,0.000023805
5,3,0.000029933,True,0.000025224
5,3,0.000027671,True,0.000024852
5,3,0.000026486,True,0.000022835
5,3,0.000027668,True,0.000025771
5,3,0.000023986,True,0.000022470
5,3,0.000027183,True,0.000024955
5,3,0.000024679,True,0.000023176
5,3,0.000028318,True,0.000025186
5,3,0.000026319,True,0.000024397
5,3,0.000025591,True,0.000023992
5,3,0.000034850,True,0.000030964
5,3,0.000028639,True,0.000027425
5,3,0.000025038,True,0.000023187
5,3,0.000025658,True,0.000024355
5,3,0.000029280,True,0.000026118
5,3,0.000025153,True,0.000023879
5,3,0.000029028,True,0.000025230
5,3,0.000026496,True,0.000024082
5,3,0.000026554,True,0.000023608
5,3,0.000029730,True,0.000025557
5,3,0.000026669,True,0.000024896
5,3,0.000029213,True,0.000027730
5,3,0.000027570,True,0.000025455
5,3,0.000026652,True,0.000024715
5,3,0.000031528,True,0.000028551
5,3,0.000026277,True,0.000024727
5,3,0.000027610,True,0.000025698
5,3,0.000027438,True,0.000025618
5,3,0.000027592,True,0.000024300
5,3,0.000026713,True,0.000024916
5,3,0.000025777,True,0.000024173
5,3,0.000025534,True,0.000023952
5,3,0.000037920,True,0.000028079
5,3,0.000028221,True,0.000024664
5,3,0.000025576,True,0.000023235
5,3,0.000024967,True,0.000023136
5,3,0.000026370,True,0.000024530
5,3,0.000037580,True,0.000034118
5,3,0.000027180,True,0.000025327
5,3,0.000026198,True,0.000024774
5,3,0.000025821,True,0.000023990
5,3,0.000030859,True,0.000028910
5,3,0.000036822,True,0.000029973
5,3,0.000027222,True,0.000025256
5,3,0.000027846,True,0.000025885
5,3,0.000045106,True,0.000028348
5,3,0.000027911,True,0.000025588
5,3,0.000027911,True,0.000025976
5,3,0.000027623,True,0.000025514
5,3,0.000025543,True,0.000023860
5,3,0.000025850,True,0.000023526
5,3,0.000026851,True,0.000024495
5,3,0.000026301,True,0.000024460
5,3,0.000026718,True,0.000024963
5,3,0.000025726,True,0.000024216
5,3,0.000028963,True,0.000025695
5,3,0.000026638,True,0.000024611
5,3,0.000027462,True,0.000026062
5,3,0.000026497,True,0.000024535
5,3,0.000026135,True,0.000024747
5,3,0.000026580,True,0.000024112
5,3,0.000026126,True,0.000024211
5,3,0.000024225,True,0.000022419
5,3,0.000026525,True,0.000025131
5,3,0.000030117,True,0.000026866
5,3,0.000026138,True,0.000024382
5,3,0.000028209,True,0.000026599
5,3,0.000026600,True,0.000024994
5,3,0.000029271,True,0.000028277
5,3,0.000026829,True,0.000025257
5,3,0.000026027,True,0.000024338
5,3,0.000027102,True,0.000025114
5,3,0.000025413,True,0.000023548
5,3,0.000027176,True,0.000025328
5,3,0.000028927,True,0.000028192
5,3,0.000026043,True,0.000024417
5,3,0.000028590,True,0.000026475
5,3,0.000025201,True,0.000023552
5,3,0.000031147,True,0.000027729
