n,m,time(s)
5, 5, 0.000114392
5, 5, 0.000165730
5, 5, 0.000121132
5, 5, 0.000122475
5, 5, 0.000118087
5, 5, 0.000120257
5, 5, 0.000114891
5, 5, 0.000111390
5, 5, 0.000114147
5, 5, 0.000109572
5, 5, 0.000118464
5, 5, 0.000112264
5, 5, 0.000114608
5, 5, 0.000124431
5, 5, 0.000176992
5, 5, 0.000119043
5, 5, 0.000125606
5, 5, 0.000123065
5, 5, 0.000118044
5, 5, 0.000112414
5, 5, 0.000118668
5, 5, 0.000115105
5, 5, 0.000118958
5, 5, 0.000116738
5, 5, 0.000109970
5, 5, 0.000108725
5, 5, 0.000109806
5, 5, 0.000114034
5, 5, 0.000117370
5, 5, 0.000115020
5, 5, 0.000120593
5, 5, 0.000111916
5, 5, 0.000119250
5, 5, 0.000119298
5, 5, 0.000120061
5, 5, 0.000118121
5, 5, 0.000119861
5, 5, 0.000121279
5, 5, 0.000140710
5, 5, 0.000131456
5, 5, 0.000133599
5, 5, 0.000141759
5, 5, 0.000130635
5, 5, 0.000115030
5, 5, 0.000144238
5, 5, 0.000123780
5, 5, 0.000120474
5, 5, 0.000148958
5, 5, 0.000121823
5, 5, 0.000122479
5, 5, 0.000133494
5, 5, 0.000118056
5, 5, 0.000116709
5, 5, 0.000119468
5, 5, 0.000120616
5, 5, 0.000122894
5, 5, 0.000115898
5, 5, 0.000119690
5, 5, 0.000137419
5, 5, 0.000144012
5, 5, 0.000130971
5, 5, 0.000138930
5, 5, 0.000128566
5, 5, 0.000147033
5, 5, 0.000132524
5, 5, 0.000131056
5, 5, 0.000124440
5, 5, 0.000114778
5, 5, 0.000117382
5, 5, 0.000120025
5, 5, 0.000120427
5, 5, 0.000110846
5, 5, 0.000115539
5, 5, 0.000120844
5, 5, 0.000119497
5, 5, 0.000115299
5, 5, 0.000125513
5, 5, 0.000122139
5, 5, 0.000119872
5, 5, 0.000117813
5, 5, 0.000120508
5, 5, 0.000115083
5, 5, 0.000118013
5, 5, 0.000118419
5, 5, 0.000117734
5, 5, 0.000117696
5, 5, 0.000116033
5, 5, 0.000159293
5, 5, 0.000125345
5, 5, 0.000121898
5, 5, 0.000115093
5, 5, 0.000241101
5, 5, 0.000140424
5, 5, 0.000130191
5, 5, 0.000119314
5, 5, 0.000116068
5, 5, 0.000122012
5, 5, 0.000134826
5, 5, 0.000118382
5, 5, 0.000111119
5, 5, 0.000119715
5, 5, 0.000111612
5, 5, 0.000118290
5, 5, 0.000117787
5, 5, 0.000117821
5, 5, 0.000120115
5, 5, 0.000117657
5, 5, 0.000113986
5, 5, 0.000145848
5, 5, 0.000140476
5, 5, 0.000126068
5, 5, 0.000121113
5, 5, 0.000122859
5, 5, 0.000154991
5, 5, 0.000125878
5, 5, 0.000124876
5, 5, 0.000114969
5, 5, 0.000119244
5, 5, 0.000119116
5, 5, 0.000118706
5, 5, 0.000116399
5, 5, 0.000114374
5, 5, 0.000122591
5, 5, 0.000120557
5, 5, 0.000119043
5, 5, 0.000111672
5, 5, 0.000114081
5, 5, 0.000110454
5, 5, 0.000121945
5, 5, 0.000116606
5, 5, 0.000114286
5, 5, 0.000120032
5, 5, 0.000117940
5, 5, 0.000121291
5, 5, 0.000115598
5, 5, 0.000117453
5, 5, 0.000121573
5, 5, 0.000116943
5, 5, 0.000139054
5, 5, 0.000135433
5, 5, 0.000124955
5, 5, 0.000135946
5, 5, 0.000194652
5, 5, 0.000136138
5, 5, 0.000122804
5, 5, 0.000115929
5, 5, 0.000123915
5, 5, 0.000125647
5, 5, 0.000143821
5, 5, 0.000113044
5, 5, 0.000120516
5, 5, 0.000117283
5, 5, 0.000124014
5, 5, 0.000118800
5, 5, 0.000119599
5, 5, 0.000122148
5, 5, 0.000112159
5, 5, 0.000118688
5, 5, 0.000111406
5, 5, 0.000113413
5, 5, 0.000119025
5, 5, 0.000116882
5, 5, 0.000111614
5, 5, 0.000126193
5, 5, 0.000133982
5, 5, 0.000123759
5, 5, 0.000114263
5, 5, 0.000116581
5, 5, 0.000115071
5, 5, 0.000116184
5, 5, 0.000118231
5, 5, 0.000119513
5, 5, 0.000124173
5, 5, 0.000118502
5, 5, 0.000118394
5, 5, 0.000129111
5, 5, 0.000120848
5, 5, 0.000118074
5, 5, 0.000111092
5, 5, 0.000116806
5, 5, 0.000119637
5, 5, 0.000124943
5, 5, 0.000118589
5, 5, 0.000119495
5, 5, 0.000127982
5, 5, 0.000122682
5, 5, 0.000120253
5, 5, 0.000142375
5, 5, 0.000119444
5, 5, 0.000122716
5, 5, 0.000120035
5, 5, 0.000117352
5, 5, 0.000123514
5, 5, 0.000125492
5, 5, 0.000117484
5, 5, 0.000116437
5, 5, 0.000112788
5, 5, 0.000125687
5, 5, 0.000117080
5, 5, 0.000118808
5, 5, 0.000116480
5, 5, 0.000110007
5, 5, 0.000113877
5, 5, 0.000115448
5, 5, 0.000113976
5, 5, 0.000112724
5, 5, 0.000123608
5, 5, 0.000112774
5, 5, 0.000113630
5, 5, 0.000110559
5, 5, 0.000117053
5, 5, 0.000115703
5, 5, 0.000114315
5, 5, 0.000124190
5, 5, 0.000115428
5, 5, 0.000125049
5, 5, 0.000120296
5, 5, 0.000115148
5, 5, 0.000118531
5, 5, 0.000116062
5, 5, 0.000121256
5, 5, 0.000119786
5, 5, 0.000112437
5, 5, 0.000112165
5, 5, 0.000114801
5, 5, 0.000120250
5, 5, 0.000115834
5, 5, 0.000112382
5, 5, 0.000119410
5, 5, 0.000112649
5, 5, 0.000113362
5, 5, 0.000118837
5, 5, 0.000118737
5, 5, 0.000119786
5, 5, 0.000110251
5, 5, 0.000114300
5, 5, 0.000116682
5, 5, 0.000112454
5, 5, 0.000111556
5, 5, 0.000116423
5, 5, 0.000114960
5, 5, 0.000144198
5, 5, 0.000117033
5, 5, 0.000121767
5, 5, 0.000246164
5, 5, 0.000120908
5, 5, 0.000124594
5, 5, 0.000124414
5, 5, 0.000120857
5, 5, 0.000117480
5, 5, 0.000112800
5, 5, 0.000120787
5, 5, 0.000113663
5, 5, 0.000114608
5, 5, 0.000110719
5, 5, 0.000113205
5, 5, 0.000110414
5, 5, 0.000108686
5, 5, 0.000109901
5, 5, 0.000108252
5, 5, 0.000115515
5, 5, 0.000118558
5, 5, 0.000153462
5, 5, 0.000123005
5, 5, 0.000118893
5, 5, 0.000117306
5, 5, 0.000116764
5, 5, 0.000124014
5, 5, 0.000141882
5, 5, 0.000122609
5, 5, 0.000124972
5, 5, 0.000127232
5, 5, 0.000121292
5, 5, 0.000119016
5, 5, 0.000125552
5, 5, 0.000213038
5, 5, 0.000140282
5, 5, 0.000121480
5, 5, 0.000122251
5, 5, 0.000112648
5, 5, 0.000120807
5, 5, 0.000116053
5, 5, 0.000120386
5, 5, 0.000120406
5, 5, 0.000114585
5, 5, 0.000120559
5, 5, 0.000130079
5, 5, 0.000125686
5, 5, 0.000116128
5, 5, 0.000122458
5, 5, 0.000332843
5, 5, 0.000129533
5, 5, 0.000121571
5, 5, 0.000124746
5, 5, 0.000188779
5, 5, 0.000143435
5, 5, 0.000142013
5, 5, 0.000123618
5, 5, 0.000122904
5, 5, 0.000127984
5, 5, 0.000123209
5, 5, 0.000125338
5, 5, 0.000120999
5, 5, 0.000197816
5, 5, 0.000135481
5, 5, 0.000123571
5, 5, 0.000135801
5, 5, 0.000116298
5, 5, 0.000120133
5, 5, 0.000191603
5, 5, 0.000126786
5, 5, 0.000120106
5, 5, 0.000121847
5, 5, 0.000126957
5, 5, 0.000132936
5, 5, 0.000139037
5, 5, 0.000129945
5, 5, 0.000161145
5, 5, 0.000130933
5, 5, 0.000122119
5, 5, 0.000130691
5, 5, 0.000126174
5, 5, 0.000123848
5, 5, 0.000124519
5, 5, 0.000126246
5, 5, 0.000122801
5, 5, 0.000131824
5, 5, 0.000112429
5, 5, 0.000115995
5, 5, 0.000112128
5, 5, 0.000110864
5, 5, 0.000118347
5, 5, 0.000115874
5, 5, 0.000118733
5, 5, 0.000119606
5, 5, 0.000112596
5, 5, 0.000117292
5, 5, 0.000115590
5, 5, 0.000191740
5, 5, 0.000136040
5, 5, 0.000131953
5, 5, 0.000124099
5, 5, 0.000120657
5, 5, 0.000121947
5, 5, 0.000124115
5, 5, 0.000112640
5, 5, 0.000127267
5, 5, 0.000125386
5, 5, 0.000120427
5, 5, 0.000120820
5, 5, 0.000117656
5, 5, 0.000118870
5, 5, 0.000110674
5, 5, 0.000110539
5, 5, 0.000110371
5, 5, 0.000109784
5, 5, 0.000109426
5, 5, 0.000109614
5, 5, 0.000110106
5, 5, 0.000109746
5, 5, 0.000117076
5, 5, 0.000111909
5, 5, 0.000113685
5, 5, 0.000173323
5, 5, 0.000126330
5, 5, 0.000122772
5, 5, 0.000119630
5, 5, 0.000120044
5, 5, 0.000121265
5, 5, 0.000115881
5, 5, 0.000117225
5, 5, 0.000110467
5, 5, 0.000116112
5, 5, 0.000116795
5, 5, 0.000117897
5, 5, 0.000110678
5, 5, 0.000116656
5, 5, 0.000124582
5, 5, 0.000118073
5, 5, 0.000112215
5, 5, 0.000123038
5, 5, 0.000116894
5, 5, 0.000122793
5, 5, 0.000114423
5, 5, 0.000118270
5, 5, 0.000116697
5, 5, 0.000109593
5, 5, 0.000117323
5, 5, 0.000115432
5, 5, 0.000133232
5, 5, 0.000129589
5, 5, 0.000122281
5, 5, 0.000122581
5, 5, 0.000163348
5, 5, 0.000124453
5, 5, 0.000124992
5, 5, 0.000198341
5, 5, 0.000212112
5, 5, 0.000145332
5, 5, 0.000129617
5, 5, 0.000119167
5, 5, 0.000118051
5, 5, 0.000141979
5, 5, 0.000124747
5, 5, 0.000120763
5, 5, 0.000122105
5, 5, 0.000128517
5, 5, 0.000122614
5, 5, 0.000135430
5, 5, 0.000155364
5, 5, 0.000158454
5, 5, 0.000140899
5, 5, 0.000141337
5, 5, 0.000128740
5, 5, 0.000134206
5, 5, 0.000133932
5, 5, 0.000128680
5, 5, 0.000124169
5, 5, 0.000119504
5, 5, 0.000116184
5, 5, 0.000123839
5, 5, 0.000119143
5, 5, 0.000128670
5, 5, 0.000127528
5, 5, 0.000129030
5, 5, 0.000134123
5, 5, 0.000127125
5, 5, 0.000149263
5, 5, 0.000133898
5, 5, 0.000153806
5, 5, 0.000129632
5, 5, 0.000130166
5, 5, 0.000155950
5, 5, 0.000128584
5, 5, 0.000154816
5, 5, 0.000151361
5, 5, 0.000131081
5, 5, 0.000154393
5, 5, 0.000124928
5, 5, 0.000128801
5, 5, 0.000126264
5, 5, 0.000128537
5, 5, 0.000121865
5, 5, 0.000126141
5, 5, 0.000118280
5, 5, 0.000125633
5, 5, 0.000129845
5, 5, 0.000128886
5, 5, 0.000120255
5, 5, 0.000131943
5, 5, 0.000130746
5, 5, 0.000128305
5, 5, 0.000129644
5, 5, 0.000130158
5, 5, 0.000129222
5, 5, 0.000129525
5, 5, 0.000137588
5, 5, 0.000149277
5, 5, 0.000151371
5, 5, 0.000127562
5, 5, 0.000125739
5, 5, 0.000122648
5, 5, 0.000125678
5, 5, 0.000144508
5, 5, 0.000130752
5, 5, 0.000129527
5, 5, 0.000120656
5, 5, 0.000126921
5, 5, 0.000127249
5, 5, 0.000123180
5, 5, 0.000121707
5, 5, 0.000118185
5, 5, 0.000112667
5, 5, 0.000134115
5, 5, 0.000119641
5, 5, 0.000129780
5, 5, 0.000120190
5, 5, 0.000166050
5, 5, 0.000129981
5, 5, 0.000123064
5, 5, 0.000157004
5, 5, 0.000127332
5, 5, 0.000123290
5, 5, 0.000126277
5, 5, 0.000122397
5, 5, 0.000121655
5, 5, 0.000131026
5, 5, 0.000120637
5, 5, 0.000123237
5, 5, 0.000120419
5, 5, 0.000116072
5, 5, 0.000116571
5, 5, 0.000117275
5, 5, 0.000120882
5, 5, 0.000121086
5, 5, 0.000117912
5, 5, 0.000118102
5, 5, 0.000119080
5, 5, 0.000116729
5, 5, 0.000119445
5, 5, 0.000121477
5, 5, 0.000116744
5, 5, 0.000118523
5, 5, 0.000122651
5, 5, 0.000114715
5, 5, 0.000123950
5, 5, 0.000262149
5, 5, 0.000131292
5, 5, 0.000124861
5, 5, 0.000123027
5, 5, 0.000120856
5, 5, 0.000117701
5, 5, 0.000121702
5, 5, 0.000114794
5, 5, 0.000117757
5, 5, 0.000120978
5, 5, 0.000118135
5, 5, 0.000114785
5, 5, 0.000109950
5, 5, 0.000139904
5, 5, 0.000113660
5, 5, 0.000121205
5, 5, 0.000119169
5, 5, 0.000118494
5, 5, 0.000115374
5, 5, 0.000121211
5, 5, 0.000120927
5, 5, 0.000121602
5, 5, 0.000136950
5, 5, 0.000151289
5, 5, 0.000140631
5, 5, 0.000146845
5, 5, 0.000143912
5, 5, 0.000128598
5, 5, 0.000128898
5, 5, 0.000143813
5, 5, 0.000131967
5, 5, 0.000133283
5, 5, 0.000124966
5, 5, 0.000122986
5, 5, 0.000123783
5, 5, 0.000138505
5, 5, 0.000122180
5, 5, 0.000119521
5, 5, 0.000119179
5, 5, 0.000113967
5, 5, 0.000118044
5, 5, 0.000115722
5, 5, 0.000112452
5, 5, 0.000124159
5, 5, 0.000117958
5, 5, 0.000119296
5, 5, 0.000114724
5, 5, 0.000118948
5, 5, 0.000124067
5, 5, 0.000120097
5, 5, 0.000122504
5, 5, 0.000120199
5, 5, 0.000121733
5, 5, 0.000119397
5, 5, 0.000136181
5, 5, 0.000121802
5, 5, 0.000120500
5, 5, 0.000117766
5, 5, 0.000118135
5, 5, 0.000123228
5, 5, 0.000119804
5, 5, 0.000116365
5, 5, 0.000113206
5, 5, 0.000114653
5, 5, 0.000125383
5, 5, 0.000115561
5, 5, 0.000118587
5, 5, 0.000118770
5, 5, 0.000121560
5, 5, 0.000116200
5, 5, 0.000118499
5, 5, 0.000127791
5, 5, 0.000137810
5, 5, 0.000123269
5, 5, 0.000114504
5, 5, 0.000156665
5, 5, 0.000125141
5, 5, 0.000163758
5, 5, 0.000130810
5, 5, 0.000134007
5, 5, 0.000127111
5, 5, 0.000118767
5, 5, 0.000127313
5, 5, 0.000124033
5, 5, 0.000123412
5, 5, 0.000121193
5, 5, 0.000122706
5, 5, 0.000121574
5, 5, 0.000113156
5, 5, 0.000115453
5, 5, 0.000117262
5, 5, 0.000119827
5, 5, 0.000122325
5, 5, 0.000127597
5, 5, 0.000125992
5, 5, 0.000120448
5, 5, 0.000118032
5, 5, 0.000126763
5, 5, 0.000121221
5, 5, 0.000113932
5, 5, 0.000116541
5, 5, 0.000119680
5, 5, 0.000118365
5, 5, 0.000115576
5, 5, 0.000116800
5, 5, 0.000118124
5, 5, 0.000115520
5, 5, 0.000125622
5, 5, 0.000117380
5, 5, 0.000114167
5, 5, 0.000111602
5, 5, 0.000112438
5, 5, 0.000119917
5, 5, 0.000117646
5, 5, 0.000116771
5, 5, 0.000111562
5, 5, 0.000119615
5, 5, 0.000117587
5, 5, 0.000117943
5, 5, 0.000135253
5, 5, 0.000129965
5, 5, 0.000116568
5, 5, 0.000181478
5, 5, 0.000132758
5, 5, 0.000117237
5, 5, 0.000173862
5, 5, 0.000137824
5, 5, 0.000116689
5, 5, 0.000120271
5, 5, 0.000117513
5, 5, 0.000116932
5, 5, 0.000110594
5, 5, 0.000120582
5, 5, 0.000115550
5, 5, 0.000111458
5, 5, 0.000119462
5, 5, 0.000122822
5, 5, 0.000121117
5, 5, 0.000116940
5, 5, 0.000115187
5, 5, 0.000109973
5, 5, 0.000114649
5, 5, 0.000120222
5, 5, 0.000120618
5, 5, 0.000118208
5, 5, 0.000129771
5, 5, 0.000113247
5, 5, 0.000120147
5, 5, 0.000110839
5, 5, 0.000130095
5, 5, 0.000118057
5, 5, 0.000116892
5, 5, 0.000118637
5, 5, 0.000119761
5, 5, 0.000115317
5, 5, 0.000118675
5, 5, 0.000118839
5, 5, 0.000113003
5, 5, 0.000115878
5, 5, 0.000112778
5, 5, 0.000118501
5, 5, 0.000112669
5, 5, 0.000113581
5, 5, 0.000118480
5, 5, 0.000118988
5, 5, 0.000117193
5, 5, 0.000120975
5, 5, 0.000116944
5, 5, 0.000116245
5, 5, 0.000120711
5, 5, 0.000120156
5, 5, 0.000114430
5, 5, 0.000122394
5, 5, 0.000138339
5, 5, 0.000174307
5, 5, 0.000134480
5, 5, 0.000124667
5, 5, 0.000117138
5, 5, 0.000124535
5, 5, 0.000114749
5, 5, 0.000120475
5, 5, 0.000144427
5, 5, 0.000130733
5, 5, 0.000133323
5, 5, 0.000139502
5, 5, 0.000123212
5, 5, 0.000125254
5, 5, 0.000120089
5, 5, 0.000113998
5, 5, 0.000118281
5, 5, 0.000115693
5, 5, 0.000120022
5, 5, 0.000115323
5, 5, 0.000116477
5, 5, 0.000119567
5, 5, 0.000121019
5, 5, 0.000117073
5, 5, 0.000113097
5, 5, 0.000115085
5, 5, 0.000118792
5, 5, 0.000121046
5, 5, 0.000116475
5, 5, 0.000111511
5, 5, 0.000117458
5, 5, 0.000119858
5, 5, 0.000118655
5, 5, 0.000110450
5, 5, 0.000120156
5, 5, 0.000115868
5, 5, 0.000111653
5, 5, 0.000113015
5, 5, 0.000109852
5, 5, 0.000116537
5, 5, 0.000116506
5, 5, 0.000121821
5, 5, 0.000118230
5, 5, 0.000117744
5, 5, 0.000117587
5, 5, 0.000116313
5, 5, 0.000114944
5, 5, 0.000118429
5, 5, 0.000128362
5, 5, 0.000119430
5, 5, 0.000118363
5, 5, 0.000119518
5, 5, 0.000186202
5, 5, 0.000130397
5, 5, 0.000288019
5, 5, 0.000229736
5, 5, 0.000148930
5, 5, 0.000133585
5, 5, 0.000123529
5, 5, 0.000121919
5, 5, 0.000114924
5, 5, 0.000115455
5, 5, 0.000116334
5, 5, 0.000117496
5, 5, 0.000114416
5, 5, 0.000113439
5, 5, 0.000111079
5, 5, 0.000113648
5, 5, 0.000111134
5, 5, 0.000115249
5, 5, 0.000113406
5, 5, 0.000116309
5, 5, 0.000117217
5, 5, 0.000115167
5, 5, 0.000119405
5, 5, 0.000118751
5, 5, 0.000115865
5, 5, 0.000125520
5, 5, 0.000117131
5, 5, 0.000117844
5, 5, 0.000116525
5, 5, 0.000117031
5, 5, 0.000119431
5, 5, 0.000115179
5, 5, 0.000115257
5, 5, 0.000120045
5, 5, 0.000112589
5, 5, 0.000113571
5, 5, 0.000116286
5, 5, 0.000117045
5, 5, 0.000116563
5, 5, 0.000120856
5, 5, 0.000118925
5, 5, 0.000123734
5, 5, 0.000114474
5, 5, 0.000123426
5, 5, 0.000119170
5, 5, 0.000121934
5, 5, 0.000120067
5, 5, 0.000124432
5, 5, 0.000119629
5, 5, 0.000149847
5, 5, 0.000130034
5, 5, 0.000132973
5, 5, 0.000129219
5, 5, 0.000121295
5, 5, 0.000134901
5, 5, 0.000121870
5, 5, 0.000123581
5, 5, 0.000119301
5, 5, 0.000115258
5, 5, 0.000118113
5, 5, 0.000115299
5, 5, 0.000110328
5, 5, 0.000118026
5, 5, 0.000114854
5, 5, 0.000113508
5, 5, 0.000117371
5, 5, 0.000115035
5, 5, 0.000110891
5, 5, 0.000120848
5, 5, 0.000114136
5, 5, 0.000119071
5, 5, 0.000117841
5, 5, 0.000118334
5, 5, 0.000117817
5, 5, 0.000116818
5, 5, 0.000118137
5, 5, 0.000117571
5, 5, 0.000154348
5, 5, 0.000130841
5, 5, 0.000134046
5, 5, 0.000121129
5, 5, 0.000121756
5, 5, 0.000119329
5, 5, 0.000123192
5, 5, 0.000118607
5, 5, 0.000121607
5, 5, 0.000114831
5, 5, 0.000116180
5, 5, 0.000115884
5, 5, 0.000118864
5, 5, 0.000113638
5, 5, 0.000118244
5, 5, 0.000114233
5, 5, 0.000121522
5, 5, 0.000120975
5, 5, 0.000112986
5, 5, 0.000112191
5, 5, 0.000119292
5, 5, 0.000125035
5, 5, 0.000121483
5, 5, 0.000119517
5, 5, 0.000120058
5, 5, 0.000190038
5, 5, 0.000141457
5, 5, 0.000121202
5, 5, 0.000134007
5, 5, 0.000187125
5, 5, 0.000129398
5, 5, 0.000168959
5, 5, 0.000131100
5, 5, 0.000120825
5, 5, 0.000126970
5, 5, 0.000150675
5, 5, 0.000119103
5, 5, 0.000122325
5, 5, 0.000132572
5, 5, 0.000115869
5, 5, 0.000120304
5, 5, 0.000114783
5, 5, 0.000118569
5, 5, 0.000120876
5, 5, 0.000119260
5, 5, 0.000116101
5, 5, 0.000116500
5, 5, 0.000116591
5, 5, 0.000119016
5, 5, 0.000117510
5, 5, 0.000128089
5, 5, 0.000119358
5, 5, 0.000114446
5, 5, 0.000114704
5, 5, 0.000114579
5, 5, 0.000113192
5, 5, 0.000110585
5, 5, 0.000115542
5, 5, 0.000117683
5, 5, 0.000115096
5, 5, 0.000112427
5, 5, 0.000117338
5, 5, 0.000117715
5, 5, 0.000114837
5, 5, 0.000112716
5, 5, 0.000113362
5, 5, 0.000119239
5, 5, 0.000120318
5, 5, 0.000118058
5, 5, 0.000137949
5, 5, 0.000119118
5, 5, 0.000118978
5, 5, 0.000116145
5, 5, 0.000121470
5, 5, 0.000121088
5, 5, 0.000119346
5, 5, 0.000119577
5, 5, 0.000171782
5, 5, 0.000141228
5, 5, 0.000153505
5, 5, 0.000139375
5, 5, 0.000143301
5, 5, 0.000133225
5, 5, 0.000122951
5, 5, 0.000129946
5, 5, 0.000116601
5, 5, 0.000123159
5, 5, 0.000118600
5, 5, 0.000114182
5, 5, 0.000131628
5, 5, 0.000118429
5, 5, 0.000121271
5, 5, 0.000119116
5, 5, 0.000115829
5, 5, 0.000113776
5, 5, 0.000115023
5, 5, 0.000117041
5, 5, 0.000113766
5, 5, 0.000118444
5, 5, 0.000115668
5, 5, 0.000120875
5, 5, 0.000108077
5, 5, 0.000112967
5, 5, 0.000112449
5, 5, 0.000115679
5, 5, 0.000116482
5, 5, 0.000119284
5, 5, 0.000111947
5, 5, 0.000110235
5, 5, 0.000112037
5, 5, 0.000120870
5, 5, 0.000112711
5, 5, 0.000119115
5, 5, 0.000112362
5, 5, 0.000121021
5, 5, 0.000110902
5, 5, 0.000118375
5, 5, 0.000114533
5, 5, 0.000118852
5, 5, 0.000119000
5, 5, 0.000120047
5, 5, 0.000124407
5, 5, 0.000113918
5, 5, 0.000126250
5, 5, 0.000117736
5, 5, 0.000117373
5, 5, 0.000113358
5, 5, 0.000113693
5, 5, 0.000145506
5, 5, 0.000123056
5, 5, 0.000130629
5, 5, 0.000140076
5, 5, 0.000123971
5, 5, 0.000120956
5, 5, 0.000137310
5, 5, 0.000126377
5, 5, 0.000123723
5, 5, 0.000145816
5, 5, 0.000123682
5, 5, 0.000126268
5, 5, 0.000116745
5, 5, 0.000119308
5, 5, 0.000112527
5, 5, 0.000117730
5, 5, 0.000120059
5, 5, 0.000117409
5, 5, 0.000112870
5, 5, 0.000119666
5, 5, 0.000116165
5, 5, 0.000120495
5, 5, 0.000123742
5, 5, 0.000119799
5, 5, 0.000127868
5, 5, 0.000134835
5, 5, 0.000121094
5, 5, 0.000120649
5, 5, 0.000111750
5, 5, 0.000118453
5, 5, 0.000112222
5, 5, 0.000111425
5, 5, 0.000110661
5, 5, 0.000110295
5, 5, 0.000110828
5, 5, 0.000112731
5, 5, 0.000116990
5, 5, 0.000114756
5, 5, 0.000109650
5, 5, 0.000121023
5, 5, 0.000121647
5, 5, 0.000116444
5, 5, 0.000122224
5, 5, 0.000139245
5, 5, 0.000121392
5, 5, 0.000120962
5, 5, 0.000118766
5, 5, 0.000116052
5, 5, 0.000120348
5, 5, 0.000124571
5, 5, 0.000138910
5, 5, 0.000121461
5, 5, 0.000124209
5, 5, 0.000119766
5, 5, 0.000125493
5, 5, 0.000119701
5, 5, 0.000124365
5, 5, 0.000121072
5, 5, 0.000121890
5, 5, 0.000125956
5, 5, 0.000118019
5, 5, 0.000119462
5, 5, 0.000121114
5, 5, 0.000116288
5, 5, 0.000117730
5, 5, 0.000117069
5, 5, 0.000116919
5, 5, 0.000117586
5, 5, 0.000120056
5, 5, 0.000114828
5, 5, 0.000118976
5, 5, 0.000168851
5, 5, 0.000118628
5, 5, 0.000122888
5, 5, 0.000112466
5, 5, 0.000115637
5, 5, 0.000116673
5, 5, 0.000120841
5, 5, 0.000111302
5, 5, 0.000116855
5, 5, 0.000119241
5, 5, 0.000111880
5, 5, 0.000110645
5, 5, 0.000114358
5, 5, 0.000111100
5, 5, 0.000116909
5, 5, 0.000127316
5, 5, 0.000143361
5, 5, 0.000129576
5, 5, 0.000119734
5, 5, 0.000115134
5, 5, 0.000121874
5, 5, 0.000118709
5, 5, 0.000111770
5, 5, 0.000116569
5, 5, 0.000111887
5, 5, 0.000117877
5, 5, 0.000116258
5, 5, 0.000119598
5, 5, 0.000114962
5, 5, 0.000115965
5, 5, 0.000115557
5, 5, 0.000160701
5, 5, 0.000119267
5, 5, 0.000265390
5, 5, 0.000132685
5, 5, 0.000126390
5, 5, 0.000122371
5, 5, 0.000134058
5, 5, 0.000118648
5, 5, 0.000115742
5, 5, 0.000122882
5, 5, 0.000115561
5, 5, 0.000114602
5, 5, 0.000112028
5, 5, 0.000118390
5, 5, 0.000120561
5, 5, 0.000119536
5, 5, 0.000124334
5, 5, 0.000118710
5, 5, 0.000119497
5, 5, 0.000118377
5, 5, 0.000113924
5, 5, 0.000142301
5, 5, 0.000125194
5, 5, 0.000115362
5, 5, 0.000112071
5, 5, 0.000115821
5, 5, 0.000114757
5, 5, 0.000114269
5, 5, 0.000113164
5, 5, 0.000111031
5, 5, 0.000115569
5, 5, 0.000113986
5, 5, 0.000113078
5, 5, 0.000109332
5, 5, 0.000116637
5, 5, 0.000115787
5, 5, 0.000114251
5, 5, 0.000114762
5, 5, 0.000108155
5, 5, 0.000109150
5, 5, 0.000109113
5, 5, 0.000114629
5, 5, 0.000115184
5, 5, 0.000118627
5, 5, 0.000119687
5, 5, 0.000110779
5, 5, 0.000118132
5, 5, 0.000111031
5, 5, 0.000125157
5, 5, 0.000120554
5, 5, 0.000146136
5, 5, 0.000126166
5, 5, 0.000124811
5, 5, 0.000125601
5, 5, 0.000150757
5, 5, 0.000122645
5, 5, 0.000129885
5, 5, 0.000127926
5, 5, 0.000119262
5, 5, 0.000121902
5, 5, 0.000127044
5, 5, 0.000112418
5, 5, 0.000113092
5, 5, 0.000116301
5, 5, 0.000117990
5, 5, 0.000111979
5, 5, 0.000117222
5, 5, 0.000118400
5, 5, 0.000112040
5, 5, 0.000120134
5, 5, 0.000117320
5, 5, 0.000110377
5, 5, 0.000119590
5, 5, 0.000117306
5, 5, 0.000118222
5, 5, 0.000118753
5, 5, 0.000117787
5, 5, 0.000123561
5, 5, 0.000141407
5, 5, 0.000122498
5, 5, 0.000114779
5, 5, 0.000117851
5, 5, 0.000119475
5, 5, 0.000116966
5, 5, 0.000123500
5, 5, 0.000116449
5, 5, 0.000121971
5, 5, 0.000122333
5, 5, 0.000123887
5, 5, 0.000120705
5, 5, 0.000119823
5, 5, 0.000120752
5, 5, 0.000124726
5, 5, 0.000121602
5, 5, 0.000121984
5, 5, 0.000117575
5, 5, 0.000124988
5, 5, 0.000126650
5, 5, 0.000113324
5, 5, 0.000119484
5, 5, 0.000116849
5, 5, 0.000169161
5, 5, 0.000138134
5, 5, 0.000121439
5, 5, 0.000120989
5, 5, 0.000134810
5, 5, 0.000116501
5, 5, 0.000123968
5, 5, 0.000132706
5, 5, 0.000120772
5, 5, 0.000116213
5, 5, 0.000114787
5, 5, 0.000119693
5, 5, 0.000119247
5, 5, 0.000116390
5, 5, 0.000110559
5, 5, 0.000114005
5, 5, 0.000117682
5, 5, 0.000115050
5, 5, 0.000111312
5, 5, 0.000115444
5, 5, 0.000119011
5, 5, 0.000121236
5, 5, 0.000116956
5, 5, 0.000124858
5, 5, 0.000120818
5, 5, 0.000120449
